0  0  0
1  0  1
1  1  0
2           1     0.03329
3           1     0.06834
4           1     0.10988
5           1     0.15152
6           1     0.18825
7           1     0.22154
8           1     0.25482
9           1     0.28987
10            1      0.32316
11            1      0.35645
12            1      0.39633
13            1       0.4364
14            1      0.47646
15            1      0.51319
16            1      0.55326
17            1      0.60033
18            1      0.64741
19            1      0.69448
20            1      0.74156
21            1      0.78989
22            1      0.83831
23            1      0.89026
24            1      0.94235
25   1   1
25   2   0
26            2      0.04126
27            2      0.08692
28            2      0.13246
29            2      0.17812
30            2      0.22378
31            2      0.26932
32            2      0.31058
33            2      0.35302
34            2      0.38944
35            2      0.43497
36            2      0.47139
37            2      0.50651
38            2      0.54147
39            2      0.58167
40            2      0.62404
41            2      0.66053
42            2      0.69273
43            2      0.72785
44            2      0.76281
45            2      0.79199
46            2      0.82281
47            2      0.85353
48            2      0.88866
49            2      0.92362
50            2      0.95874
51   2   1
51   3   0
52            3      0.04991
53            3      0.08459
54            3      0.11911
55            3      0.14945
56            3      0.17988
57            3       0.2087
58            3       0.2445
59            3      0.27639
60            3      0.31227
61            3      0.34416
62            3      0.37868
63            3      0.40911
64            3      0.44492
65            3       0.4796
66            3      0.52151
67            3      0.56335
68            3      0.60844
69            3      0.65341
70            3       0.6985
71            3      0.74359
72            3      0.77955
73            3      0.80989
74            3      0.84023
75            3      0.87619
76            3      0.92128
77            3      0.97119
78   3   1
78   4   0
79   4   1
79   5   0
80            5      0.01961
81            5      0.03975
82            5      0.05992
83            5      0.07954
84            5      0.09968
85            5      0.11929
86            5      0.13943
87            5       0.1596
88            5      0.18124
89            5      0.20142
90            5      0.22103
91            5      0.24064
92            5      0.26025
93            5      0.27987
94            5      0.29948
95            5      0.31962
96            5      0.34364
97            5      0.36766
98            5      0.38936
99            5       0.4095
100             5       0.42912
101             5       0.44926
102             5       0.46943
103             5       0.48957
104             5       0.50971
105             5       0.53141
106             5       0.55311
107             5       0.57325
108             5       0.59286
109             5         0.613
110             5       0.63262
111             5       0.65223
112             5       0.67387
113             5       0.69557
114             5       0.71728
115             5       0.73742
116             5       0.75756
117             5       0.77926
118             5       0.80096
119             5       0.82261
120             5       0.84278
121             5       0.86442
122             5       0.88459
123             5       0.90624
124             5       0.92794
125             5       0.95196
126             5       0.97598
127    5    1
127    6    0
128             6       0.33333
129             6       0.66667
130    6    1
130    7    0
131             7       0.06505
132             7       0.13011
133             7       0.18889
134             7        0.2475
135             7       0.29924
136             7       0.35236
137             7       0.40548
138             7       0.46002
139             7       0.51457
140             7       0.56911
141             7       0.62789
142             7         0.681
143             7       0.73978
144             7       0.80484
145             7       0.86989
146             7       0.93495
147    7    1
147    8    0
148             8       0.05975
149             8        0.1195
150             8       0.17926
151             8       0.23901
152             8       0.29876
153             8       0.34628
154             8       0.38916
155             8       0.43221
156             8        0.4862
157             8       0.54018
158             8       0.59402
159             8       0.63717
160             8       0.68004
161             8       0.71648
162             8       0.75935
163             8       0.80688
164             8       0.86086
165             8       0.90392
166             8       0.94025
167    8    1
167    9    0
168             9       0.04255
169             9       0.08399
170             9       0.12138
171             9       0.15893
172             9       0.20037
173             9       0.23776
174             9       0.27397
175             9       0.32092
176             9        0.3526
177             9       0.38438
178             9       0.42042
179             9       0.46172
180             9        0.5088
181             9       0.55588
182             9       0.59957
183             9       0.64211
184             9       0.68466
185             9       0.72835
186             9       0.77089
187             9       0.81458
188             9       0.86669
189             9       0.91377
190             9       0.95745
191    9    1
191   10    0
192            10       0.11556
193            10        0.2016
194            10       0.29202
195            10       0.38244
196            10       0.48399
197            10       0.58235
198            10       0.68455
199            10       0.78246
200            10       0.88444
201   10    1
201   11    0
202            11       0.01497
