0  0  0
1           0       2e-05
2           0     0.01529
3           0     0.03056
4           0     0.04583
5           0     0.06191
6           0     0.08029
7           0     0.09935
8           0     0.11841
9           0     0.13679
10            0      0.15287
11            0      0.16814
12            0      0.18341
13            0      0.19869
14            0      0.21396
15            0      0.22923
16            0       0.2445
17            0      0.26135
18            0      0.28239
19            0      0.30629
20            0      0.33673
21            0      0.36179
22            0      0.38769
23            0      0.40679
24            0      0.43063
25            0      0.45284
26            0      0.46969
27            0      0.48496
28            0      0.50023
29            0       0.5155
30            0      0.53236
31            0      0.54763
32            0      0.56376
33            0      0.57984
34            0      0.59592
35            0      0.61119
36            0      0.62727
37            0      0.64417
38            0      0.66107
39            0      0.67792
40            0      0.69405
41            0      0.70932
42            0      0.72545
43            0      0.74374
44            0      0.75987
45            0      0.77596
46            0      0.79281
47            0      0.80975
48            0       0.8266
49            0      0.84268
50            0      0.86174
51            0      0.87783
52            0      0.89396
53            0      0.91004
54            0      0.92612
55            0       0.9422
56            0      0.95747
57            0      0.97355
58   0   1
58   1   0
59            1      0.01005
60            1       0.0239
61            1      0.03766
62            1      0.05023
63            1      0.06483
64            1      0.07905
65            1      0.09365
66            1      0.10938
67            1       0.1268
68            1      0.14253
69            1      0.15713
70            1      0.16968
71            1       0.1808
72            1      0.19086
73            1      0.20148
74            1      0.21206
75            1      0.22265
76            1      0.23327
77            1      0.24332
78            1      0.25394
79            1      0.26504
80            1      0.27566
81            1      0.28624
82            1       0.2963
83            1      0.30635
84            1       0.3164
85            1      0.32646
86            1      0.33651
87            1      0.34657
88            1      0.35662
89            1      0.36721
90            1      0.37783
91            1      0.38841
92            1      0.39847
93            1      0.40956
94            1      0.42072
95            1      0.43321
96            1      0.44383
97            1      0.45442
98            1      0.46447
99            1      0.47506
100             1       0.48618
101             1       0.49731
102             1       0.50935
103             1       0.51997
104             1       0.53056
105             1       0.54061
106             1       0.55067
107             1       0.56072
108             1       0.57078
109             1       0.58083
110             1       0.59088
111             1       0.60147
112             1       0.61209
113             1       0.62458
114             1       0.63574
115             1       0.64683
116             1       0.65742
117             1       0.66804
118             1       0.67863
119             1       0.68978
120             1       0.70088
121             1       0.71146
122             1       0.72208
123             1       0.73267
124             1       0.74272
125             1       0.75278
126             1       0.76387
127             1       0.77503
128             1       0.78612
129             1       0.79618
130             1       0.80623
131             1       0.81628
132             1       0.82687
133             1       0.83749
134             1       0.84858
135             1       0.85864
136             1       0.86976
137             1       0.88038
138             1       0.89148
139             1       0.90206
140             1       0.91461
141             1       0.93035
142             1       0.94776
143             1       0.96517
144             1       0.98259
145    1    1
145    2    0
146    2    1
146    3    0
147             3       0.07859
148             3       0.13991
149             3       0.19861
150             3       0.25993
151             3        0.3155
152             3       0.37108
153             3        0.4324
154             3       0.50896
155             3       0.59592
156             3       0.66528
157             3       0.73434
158             3         0.796
159             3       0.85452
160             3       0.92141
161    3    1
161    4    0
162             4       0.03007
163             4       0.05398
164             4       0.07313
165             4       0.09049
166             4       0.10785
167             4       0.12521
168             4       0.14256
169             4       0.15992
170             4       0.17728
171             4       0.19464
172             4         0.212
173             4       0.23028
174             4       0.24948
175             4       0.26776
176             4       0.28512
177             4       0.30669
178             4       0.32595
179             4       0.34753
180             4       0.36919
181             4        0.3909
182             4       0.41006
183             4       0.42834
184             4       0.44661
185             4       0.46495
186             4       0.48323
187             4       0.50156
188             4       0.52313
189             4       0.54239
190             4       0.56155
191             4       0.57983
192             4       0.59816
193             4       0.61896
194             4       0.63729
195             4       0.65557
196             4       0.67385
197             4       0.69306
198             4       0.71139
199             4        0.7306
200             4       0.74888
201             4       0.76716
202             4       0.78549
203             4       0.80465
204             4       0.82386
205             4       0.84306
206             4       0.86386
207             4       0.88219
208             4       0.90135
209             4       0.91968
210             4       0.93884
211             4       0.95717
212             4       0.97545
213    4    1
213    5    0
214             5       0.19434
215             5       0.35727
216             5       0.49761
217             5        0.6511
218             5       0.80566
219    5    1
219    6    0
