0  0  0
1  0  1
1  1  0
2           1     0.35505
3           1      0.7101
4  1  1
4  2  0
5           2     0.01954
6           2     0.03908
7           2     0.05862
8           2     0.07816
9           2     0.09771
10            2      0.11725
11            2      0.13679
12            2      0.15633
13            2      0.17587
14            2      0.19541
15            2      0.21495
16            2      0.23449
17            2      0.25404
18            2      0.27358
19            2      0.29312
20            2      0.31318
21            2      0.33481
22            2      0.35875
23            2      0.38268
24            2      0.40274
25            2       0.4228
26            2      0.44443
27            2      0.46449
28            2      0.48404
29            2       0.5041
30            2      0.52364
31            2      0.54318
32            2      0.56324
33            2      0.58278
34            2      0.60284
35            2      0.62448
36            2      0.64841
37            2      0.67234
38            2      0.69627
39            2      0.72021
40            2      0.74414
41            2      0.76807
42            2      0.79201
43            2      0.81364
44            2      0.83518
45            2      0.85472
46            2      0.87427
47            2      0.89381
48            2      0.91335
49            2      0.93289
50            2      0.95443
51            2      0.97607
52   2   1
52   3   0
53            3      0.08951
54            3       0.1814
55            3      0.27092
56            3      0.36043
57            3      0.44774
58            3      0.52677
59            3      0.59339
60            3      0.67268
61            3       0.7393
62            3       0.8186
63            3      0.91049
64   3   1
64   4   0
65            4      0.03472
66            4      0.07125
67            4      0.10797
68            4       0.1445
69            4      0.18104
70            4      0.21775
71            4      0.25602
72            4      0.29256
73            4      0.32927
74            4       0.3708
75            4      0.40751
76            4      0.44595
77            4      0.48248
78            4      0.52431
79            4      0.56613
80            4      0.60934
81            4      0.64778
82            4      0.69818
83            4         0.74
84            4      0.78306
85            4      0.82489
86            4      0.86316
87            4       0.9016
88            4      0.93987
89   4   1
89   5   0
90            5      0.06349
91            5      0.12699
92            5      0.18438
93            5       0.2376
94            5      0.28945
95            5      0.34129
96            5      0.39313
97            5      0.44635
98            5       0.4982
99            5      0.55155
100             5       0.60477
101             5       0.66216
102             5       0.71538
103             5        0.7686
104             5       0.82196
105             5       0.87911
106             5       0.93651
107    5    1
107    6    0
108             6       0.17415
109             6        0.3483
110             6       0.52245
111             6       0.67988
112             6       0.82585
113    6    1
113    7    0
114             7       0.04187
115             7       0.08375
116             7       0.12673
117             7       0.16983
118             7       0.21599
119             7       0.25166
120             7       0.28851
121             7       0.32418
122             7       0.36717
123             7       0.41015
124             7       0.45203
125             7        0.4939
126             7       0.54007
127             7       0.58316
128             7       0.62503
129             7       0.66691
130             7          0.71
131             7       0.75309
132             7       0.79619
133             7       0.83806
134             7       0.88105
135             7       0.92403
136             7       0.97039
137    7    1
137    8    0
138             8       0.03815
139             8        0.0763
140             8       0.11546
141             8       0.15769
142             8       0.20441
143             8       0.25114
144             8       0.29786
145             8       0.34009
146             8       0.37824
147             8       0.41639
148             8       0.45454
149             8       0.49659
150             8       0.53585
151             8         0.574
152             8       0.61326
153             8       0.65141
154             8       0.69066
155             8       0.72983
156             8       0.76899
157             8       0.80825
158             8       0.84741
159             8       0.88556
160             8        0.9237
161             8       0.96185
162    8    1
162    9    0
163             9       0.02543
164             9       0.05658
165             9       0.08772
166             9       0.11887
167             9       0.15001
168             9       0.18116
169             9        0.2123
170             9       0.24345
171             9       0.27459
172             9       0.30574
173             9       0.33688
174             9       0.36803
175             9       0.39917
176             9       0.43032
177             9       0.46146
178             9       0.49261
179             9       0.52376
180             9       0.55191
181             9       0.57802
182             9       0.60412
183             9       0.63227
184             9       0.65473
185             9       0.67624
186             9       0.69614
187             9       0.71507
188             9       0.73305
189             9       0.75103
190             9       0.76996
191             9       0.78897
192             9        0.8079
193             9       0.82772
194             9       0.84772
195             9       0.87002
196             9         0.888
197             9       0.90598
198             9       0.92396
199             9       0.94642
200             9       0.97457
201    9    1
201   10    0
202            10       0.06072
203            10       0.10806
